id,title,published_date,year,month,day,num_views,num_likes,length,quality,tags,num_tags
1TojezQWmac,No Tent Winter Camping During Snow Storm - Exploring Natural Stone Maze,2020-12-12 11:43:45+00:00,20,12,Saturday,7979846,129897,1083.0,hd,"['Camping', 'hiking', 'survival', 'bushcraft', 'survival shelter', 'no tent camping', 'winter camping', 'camping in snow', 'camping in snow storm', 'primitive camping', 'survival camping', 'stone maze', 'rock maze', 'camping with kids', 'winter camping tips', 'winter survival', 'primitive camping in winter', 'camping in winter snow storm', 'camping without tent', 'built your own shelter', 'bushcraft shelter', 'bushcraft camping']",22
LQuVL8P0ZPg,Squirrel Hunting Catch Clean & Cook - PAYBACK TIME!!!!!!!!,2019-11-30 13:49:30+00:00,19,11,Saturday,1464760,26110,955.0,hd,"['Squirrel', 'Grey squirrel', 'Squirrel hunting', 'hunting', 'Catch and Cook', 'Catch Clean Cook', 'Squirrel catch clean cook', 'How to hunt squirrels', 'Squirrel catch and cook', 'squirrel recipe', 'hunting squirrel with pellet gun', 'hunting squirrel with air rifle', 'eating squirrel', 'skinning squirrel', 'john wick parody', 'Squirrel gravy', 'catching squirrel', 'cooking squirrel', 'how to cook squirrel', 'how to catch squirrels', 'getting rid of squirrels', 'Can you eat squirrels', 'Grey squirrel hunting']",23
PxVqfMBEbnM,"Fishing UK for 21 Days (PART 1) Carp, Shark, Conger Eel, Coarse & Sea Angling.",2019-09-07 12:29:02+00:00,19,9,Saturday,1208603,11313,1931.0,hd,"['Fishing', 'Fishing UK', 'Fishing England', 'Fishing Newquay', 'Fishing Cornwall', 'Fishing Devon', 'Carp fishing', 'sea angling', 'shark fishing', 'conger eel', 'conger eel fishing', 'catch carp in England', 'fishing Britain', 'UK angling', 'mackerel', 'pollack fishing', 'Fishing adventures', 'travel vlog', 'traveling to UK', 'course fishing UK']",20
lvZ65OVVPek,Bushcraft Log Cabin Summer Camping & Swimming,2021-06-05 11:00:14+00:00,21,6,Saturday,10341430,65755,926.0,hd,"['log cabin', 'bushcraft', 'camping', 'swimming', 'exploring', 'camping in log cabin', 'bushcraft shelter', 'summer camping', 'swimming holes', 'camping in bushcraft log cabin', 'survival shelter', 'camping with kids', 'family camping']",13
QvPmL5oKO9c,NASCAR Race - Behind the Scene - Pit & Garage Tour at Richmond!!!,2018-11-24 12:12:23+00:00,18,11,Saturday,73208,1552,659.0,hd,"['NASCAR', '#KidsDriveNASCAR', 'first race', 'first NASCAR race', 'NASCAR race', 'taking kids to NASCAR', 'behind the scenes', 'NASCAR pit', 'NASCAR garage tour', 'touring the pits and garages', 'Richmond raceway', 'NASCAR Richmond', 'Federated Auto Parts 400', 'Kyle Busch']",14
eFJBSgePivA,"Stranded on 120 yr Old Off-Grid Homestead (4 Days Hunting, Fishing & Exploring)",2024-03-02 12:00:36+00:00,24,3,Saturday,8578619,167357,2444.0,hd,"['off-grid', 'homestead', 'cabin', 'wilderness', 'alaska', 'off-grid cabin', 'off-grid homestead', 'alaska cabins', 'alaska homestead', 'snowmachine', 'snow mobile', 'hunting', 'fishing', 'Alaska adventure', 'alaska lodges', 'alaska vacation', 'alaska travel', 'camping alaska', 'fun things to do in Alaska', 'alaska winter travel', 'hunting ptarmigan']",21
IRb0MPvKwhs,10 Day Hawaii Adventure - Cooking Feral Pigs & Polynesian Survival Skills,2024-03-23 11:00:14+00:00,24,3,Saturday,8476923,178744,3050.0,hd,"['hawaii', 'polynesia', 'hawaiian', 'hawaii vacation', 'hawaii travel', 'travel tips hawaii', 'travel ideas hawaii', 'oahu', 'travel oahu', 'feral pigs', 'feral pig catch and cook', 'wild pig catch and cook', 'hawaiian style barbq', 'cooking pig in imu', 'cooking pig underground', 'hunting pig', 'trapping pigs', 'survival skills', 'survival', 'Polynesian culture', 'polynesian survival skills', 'hawaiian survival', 'tropical survival', 'family vacation', 'travel vlog', 'food blog', 'hawaii adventure']",27
Qz16_Pa0gzk,Hot Tent Camping Alaska - Cold Weather Camping with Kids,2021-01-16 12:25:55+00:00,21,1,Saturday,1601736,33396,1210.0,hd,"['Camping', 'hot tent', 'hot tent camping', 'winter camping', 'camping in ALaska', 'extreme winter camping', 'cold weather camping', 'backcountry camping', 'back country camping', 'backcountry winter camping', 'remote camping', 'remote winter camping', 'camping with kids', 'winter camping with kids', 'hot tent camping in Alaska', 'Alaska camping', 'Alaska adventure', 'survival camping', 'catch and cook', 'catch and cook ptarmigan', 'bird catch and cook', 'catch clean cook', 'hunting', 'hunting ptarmigan']",24
M0aDIJVK2ws,"Halibut Catch & Cook - Catching Halibut with Light Tackle (+1,000,000 flounders!)",2021-09-04 11:00:10+00:00,21,9,Saturday,895483,18147,1315.0,hd,"['halibut', 'catch and cook', 'catch clean cook', 'catch and cook halibut', 'halibut fishing', 'how to catch halibut', 'how to fish for halibut', 'catching halibut', 'cooking halibut', 'eating halibut', 'cleaning halibut', 'fishing Alaska', 'Alaska', 'Alaska halibut', 'fishing homer', 'fishing for halibut in Homer', 'halibut catch clean cook', 'fishing', 'fishing for halibut', 'halibut on light tackle', 'chicken halibut', 'salt water fishing', 'offshore fishing', 'Alaska salt water fishing', 'Alaska off shore fishing']",25
6rMIZc2JAsM,Camping with kids at Assateague National Seashore - Camping with family,2017-05-20 10:51:48+00:00,17,5,Saturday,641663,7954,605.0,hd,"['camping', 'camping with kids', 'camping with family', 'Assateague', 'Assateague National Seashore', 'Family camping']",6
Yf4t_ftgfV0,Metal Detecting a Civil War Era Farm - Treasure Hunting Abandoned Barn,2019-03-09 12:15:19+00:00,19,3,Saturday,1220085,13478,701.0,hd,"['Metal Detecting', 'civil war', 'treasure hunting', 'reclic hunting', 'coin hunting', 'treasure hunting farm', 'metal detecting farm', 'Metal detecting a civil war', 'exploring', 'exploring abandoned', 'exploring abandoned barn', 'fun activities with kids', 'outdoor activities']",13
Mld8_YtKsJg,Catch & Cook Clams - Shelling & Clamming on Deserted Island in Outer Banks NC - Clam PoBoy Recipe,2019-04-27 10:56:45+00:00,19,4,Saturday,877418,12016,950.0,hd,"['Catch and Cook', 'Catch clean cook', 'clams', 'clam digging', 'clam rake', 'cook clam', 'shell clam', 'shelling', 'collecting sea shells', 'sea shells', 'outer banks', 'things to do in the outer banks', 'clam digging charter', 'clamming charter', 'shelling charter', 'clam catch and cook', 'catch and cook clam', 'clam recipe', 'clam po boy recipe', 'clam po boy']",20
WjQcu4mhv8s,Making a fishing YouTube video - Fishing road trip to PA with EPF,2017-11-18 10:16:36+00:00,17,11,Saturday,515201,5186,920.0,hd,"['Fishing video', 'YouTube video', 'what is it like to film youtube videos', 'making youtube videos', 'making fishing videos', 'fishing trip', 'fishing road trip', 'Extreme Philly Fishing', 'YouTube', 'Video', 'VLOG']",11
b4-2nzAhdvM,Survival Camping in Primitive Shelters & Coastal Foraging (Scottish Highlands),2019-09-28 10:27:57+00:00,19,9,Saturday,2504382,31582,1335.0,hd,"['camping', 'survival camping', 'survival', 'primitive camping', 'primitive shelter', 'Survival camping with kids', 'bushcraft', 'catch & cook', 'foraging', 'Scottish Highlands', 'Survival camping scotland', 'primitive shelter camping', 'building a primitive shelter', 'camping in primitive shelter', 'foraging for food', 'backcountry camping', 'back country camping', 'backcountry']",18
o_Zxo43Sv0Y,"Multi Day Camping, Fishing & Foraging Float Trip - Catching BIG Catfish on Paddle Board",2022-09-17 11:00:26+00:00,22,9,Saturday,2548618,38043,1201.0,hd,"['Fishing', 'camping', 'foraging', 'float trips', 'stand up paddle board', 'SUP', 'Fishing from SUP', 'Fishing from paddle board', 'fishing for catfish', 'catfish', 'catfishing', 'catching catfish', 'camping and fishing', 'overnight float trip', 'wild fruit', 'foraging wild fruit', 'catching big catfish', 'trophy catfish', 'fishing for catfish with live bait', 'blue catfish', 'paddle board', 'paddle board fishing', 'paddle board trekking']",23
D42vamTHHpo,How to fly a kite with NO WIND - My Son is a genius.,2017-10-07 10:57:53+00:00,17,10,Saturday,29744,882,357.0,hd,"['How to fly a kite', 'How to fly a kite with no wind', 'Kite', 'fly kite', 'fly kite on boat', 'fly kite with fishing rod', 'kite flying', 'flying', 'kites']",9
AFs10LPcVFw,Battle Axe Restoration - No Power Tools,2019-03-23 11:16:27+00:00,19,3,Saturday,155906,3820,803.0,hd,"['Axe restoration', 'restoration', 'axe', 'ax', 'ax restoration', 'restoring axe', 'restoring ax', 'Battle axe', 'battle axe restoration', 'restoring battle axe', 'no power tools', 'restoration no power tools', 'axe restoration no power tools', 'double bit axe', 'double bit axe restoration', 'restoring a double bit axe', 'tool restoration', 'restoring antique axe', 'rusty axe', 'old rusty axe', 'restoring old rusty axe', 'old rusty axe restoration']",22
sdKv5ahb8k4,Building a Survival Shelter in the Arctic #survival #outdoorboys #camping #bushcrafting  #bushcraft,2024-05-05 05:38:48+00:00,24,5,Sunday,98870,6972,47.0,hd,"['camping', 'survival', 'bushcraft', 'hot tent', 'cold weather camping', 'arctic', 'alaska', 'camping Alaska', 'survival camping', 'bushcraft camping', 'hot tent camping', 'winter camping', 'winter camping in Alaska', 'deep snow camping', 'bushcraft skills', 'adventure camping', 'kei truck', 'camping in arctic', 'coldest town on earth']",19
YFy2KbsM4ys,"Mountain Survival & Bushcraft Camping - Fishing for Dinner, Foraging and Building a Survival Shelter",2022-07-16 11:00:32+00:00,22,7,Saturday,7780344,167720,1295.0,hd,"['Survival', 'Camping', 'hiking', 'backpacking', 'bushcraft', 'bushcraft camping', 'survival shelter', 'survival camping', 'cold weather camping', 'mountain survival', 'camping in Alaska', 'Wilderness survival', 'foraging', 'fishing', 'trout fishing', 'fishing catch and cook', 'solo camping', 'backcountry camping', 'survival tips', 'emergency survival', 'survival camping in Mountains']",21
gyAlczSm164,4 Days Camping & Fishing on Arctic Ocean - GIANT Sheefish Catch & Cook Alaska Adventure,2022-04-30 11:00:31+00:00,22,4,Saturday,5129084,74169,2156.0,hd,"['camping', 'fishing', 'survival', 'cold weather camping', 'ice fishing', 'catch and cook', 'catch clean cook', 'sheefish', 'kotzebue', 'Alaska adventure', 'camping Alaska', 'camping in snow', 'winter camping', 'winter fishing', 'cold weather fishing', 'fishing for sheefish', 'sheefish catch and cook', 'how to catch sheefish', 'traditional fishing', 'eskimo', 'eskimo fishing', 'camping and fishing', 'alaska travel', 'ice fishing catch and cook', 'extreme cold camping']",25
YA7TbMLYHsQ,Salvaging an Abandoned Off Grid Homestead in Alaska,2023-09-23 11:00:33+00:00,23,9,Saturday,6719909,130453,1546.0,hd,"['Homestead', 'cabin', 'off grid', 'off grid homestead', 'abandoned homestead', 'abandoned cabin', 'off grid cabin', 'DIY off grid', 'Alaska homestead', 'Alaska cabin', 'Off grid living', 'Tiny home', 'off grid tiny home', 'Bushcraft', 'bushcraft road', 'building a road', 'camping in Alaska', 'Alaska', 'Alaskan bush', 'off grid property', 'off grid cabin in Alaska', 'homesteading in Alaska', 'Homestead disasters', 'living in bush', 'bush people', 'alaskan bush', 'rural alaska', 'living in alaska', 'alaska homestead']",29
l34cvDF5iEQ,3 Days Camping Catch & Cook - Bank Fishing for Catfish Exploring New Water,2021-05-01 11:00:30+00:00,21,5,Saturday,4029372,40683,1174.0,hd,"['Fishing', 'camping', 'catch and cook', 'catch clean cook', 'catfish', 'catfishing', 'fishing for catfish', 'catfish catch and cook', 'catch and cook catfish', 'eating catfish', 'cooking catfish', 'catching catfish', 'camping and fishing', 'camp catch cook', 'fishing witrh kids', 'camping with kids', 'fishing tips']",17
2GLtlbxvNmg,Iguana Catch and Cook - LIZARD CURRY!  Hunting Invasive Iguanas in Florida,2021-05-22 11:00:01+00:00,21,5,Saturday,530995,12195,537.0,hd,"['Hunting', 'catch and cook', 'catch clean cook', 'catch and cook iguana', 'iguana catch and cook', 'hunting iguana', 'eating iguana', 'iguana recipes', 'florida hunting', 'hunting florida', 'iguana', 'green iguana', 'spearing iguana', 'spearfishing iguana', 'catching iguanas', 'how to cook iguana', 'how to eat iguana', 'can you eat iguana', 'hunting catch and cook', 'lizard catch and cook', 'reptile catch and cook', 'florida catch and cook']",22
PGKT7SbZcHU,Hot Tent Camping in CRAZY Blizzard (Rescuing Trapped Drivers & Almost Getting Trapped My Self),2023-03-11 12:00:15+00:00,23,3,Saturday,20140907,385763,1244.0,hd,"['camping', 'winter camping', 'cold weather camping', 'camping in snow', 'camping in storm', 'camping in snow storm', 'camping in blizzard', 'hot tent', 'hot tent camping', 'hot tent teepee', 'hot tent tipi', 'hot tent camping in snow storm', 'extreme camping', 'camping in alaska', 'extreme winter camping', 'winter survival', 'Deep snow', 'deep snow survival', 'deep snow camping', 'extreme cold camping']",20
Zz7os_kWwnM,Winter Camping in Raised Bushcraft Shelter - Level 100 Campfire Cooking,2023-01-21 12:00:18+00:00,23,1,Saturday,7906197,159875,1121.0,hd,"['winter camping', 'cold weather camping', 'bushcraft', 'bushcraft camping', 'survival camping', 'survival shelter', 'bushcraft shelter', 'campfire cooking', 'Alaska', 'Camping in Alaska', 'camping in snow', 'bushcraft project', 'bushcraft log cabinn', 'camping in survival shelter', 'winter camping not tent', 'not tent camping', 'extreme camping']",17
zF3FfnPDX78,Camping on Abandoned Island & Fishing Catch and Cook,2021-10-02 11:00:23+00:00,21,10,Saturday,1960171,31698,1507.0,hd,"['Camping', 'fishing', 'abandoned island', 'deserted island', 'kayaking', 'sea kayaking', 'camping on abandoned island', 'fishing catch and cook', 'catch and cook', 'catch clean cook', 'puffer fish catch and cook', 'cray fish catch and cook', 'shrimp catch and cook', 'lobster catch and cook', 'shrimping', 'crabbing', 'fishing on abandoned island', 'family camping', 'camping with kids', 'camping adventure', 'beach camping', 'surf fishing', 'costal foraging', 'foraging', 'Tangier island', 'Chesapeake bay', 'virginia']",27
9P5JrKoemKk,"7 KNOTS that are Useful, Amazing & Interesting",2018-03-03 11:54:16+00:00,18,3,Saturday,635135,13994,982.0,hd,"['Knot', 'knots', 'best knots', 'coolest knot', 'cool knot', 'Amazing knot', 'interesting knots', 'flying bowline', 'tugboat bowline', 'one handed bowline', 'swiss harness', 'How to tie a shoe', 'how to tie a knot', 'How to tie', 'knot tying', 'tying knots', 'moana knot', 'chain sinnete knot', ""boatswain's handcuffs""]",19
ciJ_Ja9FJpc,Kayak Wading Pool - boys turn my kayak into their own pool,2017-05-06 15:57:09+00:00,17,5,Saturday,163892,1689,322.0,hd,,0
XyFQlW_Vv5g,Manatee Eats Venomous Lion Fish,2021-07-31 11:00:18+00:00,21,7,Saturday,259636,4760,94.0,hd,"['manatee eats fish', 'flesh eating manatee', 'florida manatee', 'manatee in florida keys', 'snorkeling with manatees', 'what do manatees eat', 'strange animal behavior', 'when animals attack', 'animals attack', 'animal fight', 'weird animal facts', 'weird animal behavior']",12
4S-cpJj378o,Bushcraft Log Cabin Build - 8 Days Winter Camping & Cooking in Primitive Shelter,2020-12-05 12:40:15+00:00,20,12,Saturday,6307998,90449,2128.0,hd,"['Log Cabin', 'Bushcraft', 'Camping', 'Winter Camping', 'Survival Camping', 'Bushcraft camping', 'bushcraft shelter', 'building a log cabin', 'log cabin build', 'survival shelter camping', 'building a survival shelter', 'winter camping in survival shelter', 'cold weather camping', 'solo camping', 'building cabin by hand', 'building log cabin by hand', 'Campfire cooking', 'building a bushcraft log cabin', 'Building an off the grid cabin', 'off the grid log cabin', 'primitive shelter', 'building a primitive shelter']",22
1c04stfS2fk,"Traveling to Kyoto, fishing gear & Sword Fighting Japanese style  (WT Part 3)",2018-09-01 12:34:35+00:00,18,9,Saturday,894099,8117,1649.0,hd,"['kyoto japan', 'visiting japan', 'traveling to Kyoto japan', 'flying to japan', 'japanese food', 'sight seeing japan', 'visiting kyoto', 'Kansai airport', 'Thing to do in Japan', 'riding a mamachari in japan', 'renting a house in japan', 'japanese fishing gear', 'visiting japan with my family', 'outdoor boys world tour', 'Japanese kendo', 'Kendo', 'Japanese sword fighting', 'sword fighting', 'fishing', 'fishing japan']",20
qRODjitiKP8,"Can I Survive Alaskan Winter with No Sleeping Bag, No Tent & No Tarp?",2022-02-12 12:00:19+00:00,22,2,Saturday,18479522,347810,1239.0,hd,"['Camping', 'survival', 'winter survival', 'cold weather survival', 'bushcraft', 'winter camping', 'camping in snow', 'survival camping', 'survival shelter', 'Winter survival shelter', 'solo camping', 'solo survival camping', 'hot to survive', 'survival skills', 'survival videos', 'camping videos', 'no tent camping', 'camping in survival shelter', 'bushcraft camping', 'bushcraft survival shelter', 'backcountry camping', 'hiking']",22
FiyxBjO6Etw,Survival Camping & Bushcraft Frontier Style + Primitive Survival Fishing Catch and Cook,2020-06-13 11:57:07+00:00,20,6,Saturday,4166412,46805,1332.0,hd,"['Camping', 'survival', 'bushcraft', 'primitive survival', 'frontier survival camping', 'survival camping', 'survival skills', 'bush craft skills', 'bush craft', 'survival tips', 'survival techniques', 'fishing', 'catch and cook', 'fishing catch and cook', 'fish gouge', 'primitive fishing', 'survival fishing', 'no tent camping', 'no sleeping bag camping', 'primitive camping', 'buschraft camping', 'bushcraft skills', 'how to make a fire with flint and steel', 'camping with kids']",24
HkMKkSm7npw,Winter Camping in DIY Micro Camper Handcart,2021-12-25 12:00:07+00:00,21,12,Saturday,1119193,30679,1163.0,hd,"['Camping', 'camping with kids', 'family camping', 'backcountry camping', 'Winter Camping', 'cold weather camping', 'camping in winter', 'hiking', 'winter hiking', 'Appalachian Trail', 'hiking appalachian trail', 'camping and hiking', 'backpacking', 'cold weather hiking']",14
tXeJUBqWQT0,Camping Hiking & Fishing in Alaskan Rain Forest,2020-08-15 09:07:06+00:00,20,8,Saturday,5918119,49485,1238.0,hd,"['Camping', 'hiking', 'fishing', 'Adventure', 'Alaska', 'rain forest', 'Alaskan rain forest', 'camping in rain forest', 'hiking in rain forest', 'Hiking ALaska', 'camping in Alaska', 'fishing alaska', 'surf fishing alaska', 'alaska vacation', 'alaska adventure', 'travel alaska', 'exploring alaska', 'extreme hikes', 'camping with kids', 'hiking with kids', 'hiking camping adventure', 'best hikes', 'best hikes in ALaska', 'back country camping', 'wilderness camping', 'boondocking', 'back country camping alaska']",27
QQ5vYe9BBuo,4 Days Fishing & Camping in Alaska - Lake Trout Catch & Cook (Catching Every Fish in Alaska),2023-04-29 11:00:16+00:00,23,4,Saturday,4643157,53034,1539.0,hd,"['Camping', 'fishing', 'ice fishing', 'lake trout', 'burbot', 'whitefish', 'white fish', 'catching lake trout', 'lake trout catch and cook', 'camping and fishing', 'fishing ALaska', 'alaska fishing', 'trout fishing', 'winter camping', 'camping in snow', 'camping with kids', 'VLOG', 'family camping', 'smoked trout', 'smoked salmon recipe', 'lake trout catch clean cook', 'spring ice fishing', 'ice fishing for lake trout', 'ice fishing for white fish', 'ice fishing ALaska']",25
qHFA9ZlCY_g,"Alaska Adventure - Part 4  Fishing for halibut, salmon & rock fish",2017-09-23 11:45:28+00:00,17,9,Saturday,2873715,16503,2133.0,hd,"['Alaska', 'Alaska adventure', 'Fishing Alaska', 'Salmon fishing', 'fishing for salmon', 'Vacation in Alaska', 'Alaska vacation', 'trip to alaska', 'Travel to Alaska', 'Traveling Alaska', 'Traveling', 'Vacation', 'trip', 'Travel VLOG', 'Fishing for salmon in Alaska', 'Salmon fishing in Alaska', 'Silver salmon', 'fishing', 'Habliut fishing', 'fishing for halibut', 'ocean charter', 'fishing charter', 'puffin charters', 'seward', 'Ocean fishing in Alaska', 'Halibut charter', 'Halibut fishing Alaska', 'Salmon Charter']",28
PpiVcW8vxCQ,3 Days Camping in Bushcraft Shelter in Alaska  #camping  #survival  #wintecamping #alaskaadventures,2024-05-05 05:36:18+00:00,24,5,Sunday,681025,40102,21.0,hd,"['camping', 'survival', 'bushcraft', 'hot tent', 'cold weather camping', 'arctic', 'alaska', 'camping Alaska', 'survival camping', 'bushcraft camping', 'hot tent camping', 'winter camping', 'winter camping in Alaska', 'deep snow camping', 'bushcraft skills', 'adventure camping', 'kei truck', 'camping in arctic', 'coldest town on earth']",19
xZgZ_Be_QQs,Outdoor Boys Live Stream,2017-03-24 16:45:54+00:00,17,3,Friday,0,1,0.0,sd,,0
UP75zLlOP5U,Unbreakable Pocket Knife Destruction Test - Buck 110 review,2018-03-10 11:41:27+00:00,18,3,Saturday,298642,5080,462.0,hd,"['pocket knife', 'knife', 'knife test', 'knife review', 'knife destruction test', 'unbreakable knife', 'unbreakable pocket knife', 'best knife', 'best pocket knife', 'buck knife', 'buck pocket knife', 'Buck 110', 'buck review', 'buck knife review', 'buck 110 review', 'break knife', 'Folding knife']",17
6jyz91q2TFA,Forging a Boar Spear with Salvage from the USS Missouri,2018-12-15 12:41:17+00:00,18,12,Saturday,386015,5938,677.0,hd,"['Forging', 'Forging boar spear', 'Forging spear', 'forging weapons', 'USS missouri', 'Forging projects', 'Weapons', 'Spear', 'Spears', 'Boar spear', 'Blacksmithing', 'Weapons forging', 'Spear making', 'weapons making', 'making a boar spear', 'making a spear']",16
